,YEAR,HR,DT,MN,DPT,WBT,DBT,RH
517,2010,12,16,3,21.1,21.6,22.6,91.0
518,2010,12,17,3,23.0,23.6,24.8,90.0
519,2010,12,18,3,23.2,24.4,27.0,80.0
520,2010,12,19,3,24.0,25.4,28.6,76.0
521,2010,12,20,3,25.0,26.0,28.4,82.0
522,2010,12,21,3,24.7,25.4,27.0,87.0
523,2010,12,22,3,21.6,23.4,27.0,73.0
524,2010,12,23,3,20.0,22.2,26.4,68.0
525,2010,12,24,3,21.2,22.4,24.8,80.0
526,2010,12,25,3,23.2,24.0,25.8,85.0
527,2010,12,26,3,23.0,24.0,26.2,82.0
528,2010,12,27,3,22.6,23.6,25.6,84.0
529,2010,12,28,3,20.7,22.4,25.6,75.0
530,2010,12,29,3,23.2,24.4,27.0,80.0
531,2010,12,30,3,22.1,23.0,26.4,79.0
532,2010,12,31,3,22.6,24.0,27.0,77.0
533,2010,24,1,3,22.2,25.4,32.4,55.0
534,2010,24,2,3,22.4,25.0,30.6,62.0
535,2010,24,3,3,20.5,24.0,31.0,54.0
536,2010,24,4,3,22.1,24.4,29.2,66.0
537,2010,24,5,3,21.0,24.0,30.0,59.0
538,2010,24,6,3,20.7,23.4,28.8,62.0
539,2010,24,7,3,17.2,21.8,29.8,47.0
540,2010,24,8,3,15.5,21.4,31.0,39.0
541,2010,24,9,3,15.1,22.0,33.4,33.0
542,2010,24,10,3,18.0,23.6,34.0,39.0
543,2010,24,11,3,18.0,24.0,35.2,36.0
544,2010,24,12,3,18.0,24.0,35.2,36.0
545,2010,24,13,3,16.8,24.0,37.0,31.0
546,2010,24,14,3,22.9,25.8,32.2,58.0
547,2010,24,15,3,21.4,24.6,31.2,56.0
548,2010,24,16,3,20.7,24.0,30.6,56.0
549,2010,24,17,3,22.9,25.4,30.8,63.0
550,2010,24,18,3,17.5,23.6,34.8,36.0
551,2010,24,19,3,21.9,26.0,35.0,47.0
552,2010,24,20,3,21.6,25.4,33.4,50.0
553,2010,24,21,3,23.7,26.6,33.4,57.0
554,2010,24,22,3,9.3,20.6,36.0,20.0
555,2010,24,23,3,12.4,21.0,33.8,27.0
556,2010,24,24,3,22.7,25.4,31.4,60.0
557,2010,24,25,3,23.0,25.6,31.4,61.0
558,2010,24,26,3,20.6,24.4,32.0,51.0
559,2010,24,27,3,20.4,24.2,31.8,51.0
560,2010,24,28,3,19.0,23.4,31.8,47.0
561,2010,24,29,3,22.0,25.2,32.0,56.0
562,2010,24,30,3,20.7,24.2,31.2,54.0
563,2010,24,31,3,21.4,24.4,30.6,58.0
564,2010,36,1,3,15.5,22.4,34.0,33.0
565,2010,36,2,3,19.9,23.8,31.4,51.0
566,2010,36,3,3,16.2,22.0,31.8,39.0
567,2010,36,4,3,21.2,24.4,31.0,56.0
568,2010,36,5,3,22.4,24.8,30.0,64.0
569,2010,36,6,3,18.1,22.6,30.8,48.0
570,2010,36,7,3,20.0,23.2,29.4,62.0
571,2010,36,8,3,19.9,24.0,32.0,49.0
572,2010,36,9,3,16.4,23.0,34.6,34.0
573,2010,36,10,3,14.0,22.4,36.0,27.0
574,2010,36,11,3,25.2,27.0,31.4,70.0
575,2010,36,12,3,17.1,23.8,36.0,33.0
576,2010,36,13,3,18.3,24.2,35.4,36.0
577,2010,36,14,3,21.3,24.8,32.0,53.0
578,2010,36,15,3,21.8,24.8,31.2,57.0
579,2010,36,16,3,22.2,25.0,31.0,60.0
580,2010,36,17,3,23.6,26.0,31.4,63.0
581,2010,36,18,3,24.2,27.2,34.4,55.0
582,2010,36,19,3,18.1,24.0,35.0,37.0
583,2010,36,20,3,24.8,27.0,32.2,65.0
584,2010,36,21,3,24.7,27.0,32.6,63.0
585,2010,36,22,3,14.2,22.8,37.0,26.0
586,2010,36,23,3,22.0,25.4,32.8,53.0
587,2010,36,24,3,22.0,25.2,32.0,56.0
588,2010,36,25,3,23.3,25.6,30.8,64.0
589,2010,36,26,3,23.2,25.8,31.6,61.0
590,2010,36,27,3,23.5,26.0,31.6,62.0
591,2010,36,28,3,23.0,25.6,31.4,61.0
592,2010,36,29,3,17.0,23.0,33.6,37.0
593,2010,36,30,3,22.1,25.0,31.2,59.0
594,2010,36,31,3,22.2,25.2,31.6,58.0
595,2010,48,1,3,12.5,20.6,32.6,29.0
596,2010,48,2,3,15.5,21.4,31.0,39.0
597,2010,48,3,3,19.2,24.4,28.4,57.0
598,2010,48,4,3,13.9,20.0,29.2,39.0
599,2010,48,5,3,21.4,23.6,28.0,68.0
600,2010,48,6,3,21.3,23.8,28.8,64.0
601,2010,48,7,3,20.4,23.0,28.0,63.0
602,2010,48,8,3,15.3,21.0,30.2,40.0
603,2010,48,9,3,15.9,22.0,32.2,38.0
604,2010,48,10,3,21.4,24.4,30.6,58.0
605,2010,48,11,3,24.1,25.8,29.8,71.0
606,2010,48,12,3,17.6,23.4,34.0,38.0
607,2010,48,13,3,18.8,24.0,34.0,41.0
608,2010,48,14,3,20.4,24.0,31.2,53.0
609,2010,48,15,3,19.5,23.0,29.6,55.0
610,2010,48,16,3,22.1,24.6,29.8,64.0
611,2010,48,17,3,20.7,24.0,30.6,56.0
612,2010,48,18,3,21.3,25.2,33.4,49.0
613,2010,48,19,3,23.9,26.2,31.4,65.0
614,2010,48,20,3,25.8,27.0,30.0,78.0
615,2010,48,21,3,21.7,25.0,32.0,55.0
616,2010,48,22,3,8.8,20.0,34.8,20.0
617,2010,48,23,3,20.0,23.8,31.2,51.0
618,2010,48,24,3,22.0,25.0,31.4,57.0
619,2010,48,25,3,22.1,24.6,29.8,64.0
620,2010,48,26,3,23.0,25.0,29.4,68.0
621,2010,48,27,3,22.7,25.0,30.0,65.0
622,2010,48,28,3,23.3,25.4,30.0,68.0
623,2010,48,29,3,14.4,21.4,32.6,33.0
624,2010,48,30,3,22.1,24.6,29.8,64.0
625,2010,48,31,3,23.3,25.4,30.0,68.0
626,2010,60,1,3,10.0,18.8,30.4,28.0
627,2010,60,2,3,17.7,21.4,27.8,54.0
628,2010,60,3,3,20.4,22.2,25.6,73.0
629,2010,60,4,3,20.5,22.4,26.0,72.0
630,2010,60,5,3,22.3,23.4,25.6,82.0
631,2010,60,6,3,21.0,22.6,25.8,75.0
632,2010,60,7,3,21.0,22.8,26.4,72.0
633,2010,60,8,3,14.1,19.6,27.8,43.0
634,2010,60,9,3,15.6,21.0,29.8,42.0
635,2010,60,10,3,22.4,24.6,29.2,67.0
636,2010,60,11,3,21.7,24.0,28.8,65.0
637,2010,60,12,3,18.9,23.0,30.6,50.0
638,2010,60,13,3,14.7,20.6,29.8,40.0
639,2010,60,14,3,22.1,23.8,27.4,73.0
640,2010,60,15,3,21.7,23.2,26.2,76.0
641,2010,60,16,3,23.1,24.2,26.6,81.0
642,2010,60,17,3,21.4,23.6,28.0,68.0
643,2010,60,18,3,24.8,26.2,29.6,75.0
644,2010,60,19,3,23.3,25.0,28.8,72.0
645,2010,60,20,3,25.1,26.0,28.2,83.0
646,2010,60,21,3,21.8,24.0,28.6,67.0
647,2010,60,22,3,17.8,22.0,29.4,50.0
648,2010,60,23,3,21.0,23.4,28.2,65.0
649,2010,60,24,3,23.2,24.6,27.6,77.0
650,2010,60,25,3,23.0,24.4,27.4,77.0
651,2010,60,26,3,23.0,24.2,26.8,80.0
652,2010,60,27,3,21.6,23.6,27.6,70.0
653,2010,60,28,3,23.1,24.6,27.8,76.0
654,2010,60,29,3,18.2,22.0,28.8,53.0
655,2010,60,30,3,22.6,24.0,27.0,77.0
656,2010,60,31,3,23.5,24.8,27.6,79.0
657,2010,72,1,3,20.7,22.8,26.8,70.0
658,2010,72,2,3,20.1,21.8,25.0,74.0
659,2010,72,3,3,21.3,22.4,24.6,82.0
660,2010,72,4,3,21.0,22.2,24.6,80.0
661,2010,72,5,3,22.0,23.0,25.0,84.0
662,2010,72,6,3,19.9,21.0,23.0,83.0
663,2010,72,7,3,18.5,21.0,25.4,66.0
664,2010,72,8,3,14.1,18.0,23.6,55.0
665,2010,72,9,3,16.7,20.0,25.4,58.0
666,2010,72,10,3,23.1,24.4,27.2,78.0
667,2010,72,11,3,21.0,22.4,25.2,77.0
668,2010,72,12,3,20.1,22.4,26.8,67.0
669,2010,72,13,3,21.9,24.0,28.4,68.0
670,2010,72,14,3,22.6,23.4,25.0,87.0
671,2010,72,15,3,21.0,22.0,24.0,83.0
672,2010,72,16,3,21.2,22.0,23.6,86.0
673,2010,72,17,3,22.6,23.6,25.6,84.0
674,2010,72,18,3,24.1,25.0,27.0,84.0
675,2010,72,19,3,24.3,25.6,28.6,78.0
676,2010,72,20,3,25.1,25.8,27.4,87.0
677,2010,72,21,3,22.7,24.2,27.4,75.0
678,2010,72,22,3,17.5,21.0,27.0,56.0
679,2010,72,23,3,19.8,21.0,25.0,73.0
680,2010,72,24,3,23.8,24.6,26.4,86.0
681,2010,72,25,3,23.5,24.4,26.4,84.0
682,2010,72,26,3,23.3,24.2,26.2,84.0
683,2010,72,27,3,21.4,22.8,25.6,78.0
684,2010,72,28,3,24.0,25.0,27.2,83.0
685,2010,72,29,3,20.2,22.0,25.4,73.0
686,2010,72,30,3,22.5,23.6,25.8,82.0
687,2010,72,31,3,23.2,24.6,27.6,77.0
688,2010,84,1,3,15.6,18.4,22.6,65.0
689,2010,84,2,3,23.7,24.4,26.0,87.0
690,2010,84,3,3,22.2,23.2,25.2,84.0
691,2010,84,4,3,22.0,22.8,24.4,87.0
692,2010,84,5,3,20.7,21.4,22.8,88.0
693,2010,84,6,3,21.3,22.0,23.4,88.0
694,2010,84,7,3,21.0,22.0,24.0,83.0
695,2010,84,8,3,20.2,21.6,24.2,78.0
696,2010,84,9,3,15.8,18.4,22.4,66.0
697,2010,84,10,3,16.6,19.0,22.8,68.0
698,2010,84,11,3,23.6,24.4,26.2,85.0
699,2010,84,12,3,21.1,22.2,24.4,82.0
700,2010,84,13,3,19.9,22.6,27.8,62.0
701,2010,84,14,3,23.2,24.4,27.0,80.0
702,2010,84,15,3,21.6,22.2,23.4,90.0
703,2010,84,16,3,19.8,20.6,22.0,88.0
704,2010,84,17,3,23.5,24.0,25.0,92.0
705,2010,84,18,3,22.7,23.6,25.4,85.0
706,2010,84,19,3,23.1,24.0,26.0,84.0
707,2010,84,20,3,24.4,25.4,27.6,83.0
708,2010,84,21,3,24.7,25.4,27.0,87.0
709,2010,84,22,3,20.7,22.4,25.6,75.0
710,2010,84,23,3,18.4,20.0,22.8,76.0
711,2010,84,24,3,20.0,21.2,23.4,81.0
712,2010,84,25,3,23.4,24.0,25.2,90.0
713,2010,84,26,3,22.8,23.4,24.6,90.0
714,2010,84,27,3,22.7,23.6,25.4,85.0
715,2010,84,28,3,22.4,23.4,25.4,84.0
716,2010,84,29,3,23.4,24.4,26.6,83.0
717,2010,84,30,3,20.1,21.0,22.6,86.0
718,2010,84,31,3,22.2,23.2,25.2,84.0
719,2010,0,1,4,21.6,23.2,26.4,75.0
720,2010,0,2,4,22.6,23.4,25.0,87.0
721,2010,0,3,4,21.5,22.0,23.0,91.0
722,2010,0,4,4,13.3,16.0,19.6,67.0
723,2010,0,5,4,20.3,21.4,23.4,83.0
724,2010,0,6,4,20.3,21.8,24.6,77.0
725,2010,0,7,4,22.4,23.4,25.4,84.0
726,2010,0,8,4,22.6,23.6,25.6,84.0
727,2010,0,9,4,26.0,27.0,29.4,82.0
728,2010,0,10,4,25.7,26.4,28.0,87.0
729,2010,0,11,4,22.5,23.0,24.4,88.0
730,2010,0,12,4,20.4,21.4,23.2,84.0
731,2010,0,13,4,21.8,22.4,23.6,90.0
732,2010,0,14,4,23.9,24.6,26.2,87.0
733,2010,0,15,4,24.7,25.4,27.0,87.0
734,2010,0,16,4,24.6,25.4,27.2,86.0
735,2010,0,17,4,25.8,26.6,28.6,85.0
736,2010,0,18,4,25.4,26.0,27.4,89.0
737,2010,0,19,4,24.7,25.4,27.0,87.0
738,2010,0,20,4,23.7,25.0,28.0,77.0
739,2010,0,21,4,24.6,25.2,26.6,89.0
740,2010,0,22,4,24.2,24.8,26.2,89.0
741,2010,0,23,4,24.4,25.0,26.4,89.0
742,2010,0,24,4,25.8,26.6,28.6,85.0
743,2010,0,25,4,22.6,23.4,25.0,87.0
744,2010,0,26,4,25.2,26.0,28.0,85.0
745,2010,0,27,4,24.1,24.8,26.4,87.0
746,2010,0,28,4,23.8,24.4,25.8,88.0
747,2010,0,29,4,23.9,25.2,28.0,79.0
748,2010,0,30,4,25.2,26.0,28.0,85.0
749,2010,12,1,4,21.8,24.0,28.6,67.0
750,2010,12,2,4,23.0,24.6,28.0,74.0
751,2010,12,3,4,22.1,23.6,26.6,77.0
752,2010,12,4,4,14.4,19.2,26.4,48.0
753,2010,12,5,4,15.3,20.6,29.0,44.0
754,2010,12,6,4,19.0,22.0,27.4,60.0
755,2010,12,7,4,21.1,23.4,28.0,66.0
756,2010,12,8,4,24.3,26.0,30.0,71.0
757,2010,12,9,4,24.8,26.4,30.2,73.0
758,2010,12,10,4,25.9,26.8,29.0,83.0
759,2010,12,11,4,23.0,24.4,27.4,77.0
760,2010,12,12,4,20.9,23.4,28.4,64.0
761,2010,12,13,4,23.2,25.0,29.0,71.0
762,2010,12,14,4,24.3,26.0,30.0,71.0
763,2010,12,15,4,24.3,26.0,30.0,71.0
764,2010,12,16,4,25.8,27.0,30.0,78.0
765,2010,12,17,4,24.5,26.4,30.8,69.0
766,2010,12,18,4,25.8,27.0,30.0,78.0
767,2010,12,19,4,25.2,26.6,30.0,75.0
768,2010,12,20,4,24.9,26.4,30.0,74.0
769,2010,12,21,4,24.9,26.4,30.0,74.0
770,2010,12,22,4,24.6,26.0,29.2,76.0
771,2010,12,23,4,24.2,26.2,30.8,68.0
772,2010,12,24,4,22.6,25.4,31.6,59.0
773,2010,12,25,4,23.7,25.6,30.0,69.0
774,2010,12,26,4,25.2,26.8,30.6,73.0
775,2010,12,27,4,23.7,26.2,32.0,61.0
776,2010,12,28,4,24.0,26.6,32.6,61.0
777,2010,12,29,4,25.1,26.8,30.8,72.0
778,2010,12,30,4,25.4,27.0,31.0,72.0
779,2010,24,1,4,21.3,24.6,31.4,55.0
780,2010,24,2,4,22.0,25.0,31.4,57.0
781,2010,24,3,4,12.4,21.6,35.6,25.0
782,2010,24,4,4,16.5,23.2,35.0,33.0
783,2010,24,5,4,14.3,22.6,36.2,27.0
784,2010,24,6,4,20.5,24.8,33.6,46.0
785,2010,24,7,4,20.1,24.4,33.0,47.0
786,2010,24,8,4,22.9,26.6,35.0,50.0
787,2010,24,9,4,26.0,28.0,33.0,67.0
788,2010,24,10,4,25.5,27.2,31.4,71.0
789,2010,24,11,4,18.8,24.2,34.6,39.0
790,2010,24,12,4,24.4,27.6,35.4,53.0
791,2010,24,13,4,23.6,26.2,32.2,60.0
792,2010,24,14,4,24.0,26.6,32.6,61.0
793,2010,24,15,4,25.5,27.6,32.8,66.0
794,2010,24,16,4,26.0,28.0,33.0,67.0
795,2010,24,17,4,19.5,24.8,35.4,39.0
796,2010,24,18,4,25.6,27.8,33.4,64.0
797,2010,24,19,4,23.2,26.2,33.0,56.0
798,2010,24,20,4,24.4,27.0,33.2,60.0
799,2010,24,21,4,24.8,27.4,33.8,59.0
800,2010,24,22,4,25.9,28.0,33.4,65.0
801,2010,24,23,4,23.6,27.0,35.0,52.0
802,2010,24,24,4,25.5,28.2,35.0,58.0
803,2010,24,25,4,25.0,27.6,34.0,59.0
804,2010,24,26,4,26.4,29.0,35.8,59.0
805,2010,24,27,4,26.5,28.4,33.4,67.0
806,2010,24,28,4,25.0,27.8,34.6,58.0
807,2010,24,29,4,25.6,27.8,33.2,65.0
808,2010,24,30,4,25.4,28.0,34.4,60.0
809,2010,36,1,4,22.4,25.4,32.0,57.0
810,2010,36,2,4,22.6,25.6,32.2,57.0
811,2010,36,3,4,21.0,26.0,36.6,41.0
812,2010,36,4,4,19.8,25.0,35.4,40.0
813,2010,36,5,4,17.0,23.8,36.2,32.0
814,2010,36,6,4,23.4,26.4,33.2,57.0
815,2010,36,7,4,23.7,26.6,33.4,57.0
816,2010,36,8,4,24.3,27.6,35.6,52.0
817,2010,36,9,4,26.4,28.0,32.0,73.0
818,2010,36,10,4,26.0,27.8,32.4,69.0
819,2010,36,11,4,20.7,25.4,35.2,43.0
820,2010,36,12,4,25.4,28.0,34.4,60.0
821,2010,36,13,4,24.3,26.6,32.0,64.0
822,2010,36,14,4,24.6,27.0,32.8,62.0
823,2010,36,15,4,25.5,27.6,32.8,66.0
824,2010,36,16,4,26.0,28.2,33.6,65.0
825,2010,36,17,4,21.6,26.0,35.6,44.0
826,2010,36,18,4,25.8,28.0,33.6,64.0
827,2010,36,19,4,24.3,27.0,33.4,59.0
828,2010,36,20,4,23.8,26.8,33.8,56.0
829,2010,36,21,4,23.9,26.8,33.6,57.0
830,2010,36,22,4,25.2,27.4,32.8,64.0
831,2010,36,23,4,26.3,29.0,36.0,58.0
832,2010,36,24,4,26.4,28.6,34.4,63.0
833,2010,36,25,4,24.0,27.2,34.8,53.0
834,2010,36,26,4,27.0,29.0,34.4,65.0
835,2010,36,27,4,25.3,28.0,34.8,58.0
836,2010,36,28,4,24.7,27.6,34.6,57.0
837,2010,36,29,4,24.7,27.4,34.0,58.0
838,2010,36,30,4,22.7,26.8,36.0,47.0
839,2010,48,1,4,23.1,25.4,30.4,65.0
840,2010,48,2,4,24.0,26.0,30.6,68.0
841,2010,48,3,4,20.0,24.8,34.4,43.0
842,2010,48,4,4,20.7,25.0,33.8,46.0
843,2010,48,5,4,18.9,24.4,35.0,39.0
844,2010,48,6,4,21.9,25.4,33.0,52.0
845,2010,48,7,4,22.8,25.8,32.4,57.0
846,2010,48,8,4,24.0,26.6,32.6,61.0
847,2010,48,9,4,25.2,26.6,30.0,75.0
848,2010,48,10,4,24.7,26.6,31.2,68.0
849,2010,48,11,4,18.0,23.4,33.4,40.0
850,2010,48,12,4,22.8,26.2,33.8,53.0
851,2010,48,13,4,24.0,26.2,31.2,66.0
852,2010,48,14,4,25.1,27.0,31.6,69.0
853,2010,48,15,4,25.2,27.0,31.4,70.0
854,2010,48,16,4,24.8,27.0,32.2,65.0
855,2010,48,17,4,26.3,28.0,32.4,70.0
856,2010,48,18,4,25.7,27.4,31.6,71.0
857,2010,48,19,4,24.6,26.8,32.0,65.0
858,2010,48,20,4,24.3,26.6,32.0,64.0
859,2010,48,21,4,25.0,27.0,31.8,67.0
860,2010,48,22,4,24.7,26.6,31.0,69.0
861,2010,48,23,4,26.4,28.6,34.4,63.0
862,2010,48,24,4,25.2,27.6,33.4,62.0
863,2010,48,25,4,23.8,26.6,33.2,58.0
864,2010,48,26,4,25.5,27.8,33.6,63.0
865,2010,48,27,4,26.1,28.2,33.6,65.0
866,2010,48,28,4,24.7,27.0,32.4,64.0
867,2010,48,29,4,22.4,26.0,34.0,51.0
868,2010,48,30,4,25.6,27.8,33.2,65.0
869,2010,60,1,4,23.2,24.8,28.2,75.0
870,2010,60,2,4,24.3,25.4,28.0,80.0
871,2010,60,3,4,22.5,24.6,29.0,68.0
872,2010,60,4,4,22.2,24.4,29.0,67.0
873,2010,60,5,4,22.8,25.0,29.8,66.0
874,2010,60,6,4,19.9,23.4,30.2,54.0
875,2010,60,7,4,22.6,25.0,30.2,64.0
876,2010,60,8,4,26.0,27.4,31.0,75.0
877,2010,60,9,4,25.4,26.6,29.4,79.0
878,2010,60,10,4,25.2,26.2,28.6,82.0
879,2010,60,11,4,20.9,23.6,29.0,62.0
880,2010,60,12,4,22.8,25.2,30.4,64.0
881,2010,60,13,4,24.2,25.6,28.8,76.0
882,2010,60,14,4,25.1,26.4,29.4,78.0
883,2010,60,15,4,25.3,26.4,29.0,81.0
884,2010,60,16,4,24.8,26.4,30.2,73.0
885,2010,60,17,4,26.0,27.0,29.6,81.0
886,2010,60,18,4,25.1,26.4,29.6,77.0
887,2010,60,19,4,25.4,26.6,29.6,78.0
888,2010,60,20,4,24.5,26.0,29.6,74.0
889,2010,60,21,4,25.1,26.4,29.6,77.0
890,2010,60,22,4,25.3,26.4,29.0,81.0
891,2010,60,23,4,23.3,25.6,30.8,64.0
892,2010,60,24,4,25.0,26.6,30.4,73.0
893,2010,60,25,4,24.3,26.0,30.0,71.0
894,2010,60,26,4,25.8,27.2,30.6,76.0
895,2010,60,27,4,24.0,26.0,30.6,68.0
896,2010,60,28,4,25.4,26.6,29.6,78.0
897,2010,60,29,4,24.6,26.4,30.6,70.0
898,2010,60,30,4,26.3,27.6,31.0,76.0
899,2010,72,1,4,23.0,24.4,27.4,77.0
900,2010,72,2,4,23.8,24.4,25.8,88.0
901,2010,72,3,4,22.0,23.6,26.8,75.0
902,2010,72,4,4,21.2,22.4,24.8,80.0
903,2010,72,5,4,22.0,24.0,28.2,69.0
904,2010,72,6,4,22.4,24.4,28.6,69.0
905,2010,72,7,4,24.7,26.0,29.0,78.0
906,2010,72,8,4,22.7,25.4,31.4,60.0
907,2010,72,9,4,25.3,26.4,29.0,81.0
908,2010,72,10,4,24.4,25.4,27.6,83.0
909,2010,72,11,4,21.5,23.2,26.6,74.0
910,2010,72,12,4,21.4,24.0,29.4,62.0
911,2010,72,13,4,24.2,25.4,28.2,79.0
912,2010,72,14,4,25.3,26.4,29.0,81.0
913,2010,72,15,4,25.4,26.4,28.8,82.0
914,2010,72,16,4,25.8,27.0,30.0,78.0
915,2010,72,17,4,26.2,27.0,29.0,85.0
916,2010,72,18,4,25.1,26.2,28.8,81.0
917,2010,72,19,4,24.6,26.0,29.2,76.0
918,2010,72,20,4,24.7,26.0,29.0,78.0
919,2010,72,21,4,24.7,26.0,29.0,78.0
920,2010,72,22,4,25.8,26.6,28.6,85.0
921,2010,72,23,4,25.5,27.0,30.6,74.0
922,2010,72,24,4,24.6,25.6,28.0,82.0
923,2010,72,25,4,24.1,25.6,29.0,75.0
924,2010,72,26,4,26.0,27.0,29.4,82.0
925,2010,72,27,4,23.3,25.2,29.4,70.0
926,2010,72,28,4,24.2,25.4,28.2,79.0
927,2010,72,29,4,24.8,26.2,29.4,77.0
928,2010,72,30,4,26.3,27.4,30.2,80.0
929,2010,84,1,4,21.7,23.4,26.8,74.0
930,2010,84,2,4,22.6,23.6,25.6,84.0
931,2010,84,3,4,22.8,23.4,24.6,90.0
932,2010,84,4,4,16.2,18.4,21.8,70.0
933,2010,84,5,4,22.7,24.0,26.8,78.0
934,2010,84,6,4,21.2,23.2,27.2,70.0
935,2010,84,7,4,24.3,25.4,27.8,82.0
936,2010,84,8,4,24.5,25.4,27.4,84.0
937,2010,84,9,4,26.5,27.4,29.8,82.0
938,2010,84,10,4,25.9,26.6,28.4,86.0
939,2010,84,11,4,22.0,23.0,25.0,84.0
940,2010,84,12,4,20.3,21.6,24.0,80.0
941,2010,84,13,4,22.8,24.0,26.6,80.0
942,2010,84,14,4,24.3,25.2,27.2,84.0
943,2010,84,15,4,25.1,26.0,28.2,83.0
944,2010,84,16,4,24.8,25.6,27.4,86.0
945,2010,84,17,4,25.7,26.8,29.4,81.0
946,2010,84,18,4,25.6,26.4,28.4,85.0
947,2010,84,19,4,24.3,25.2,27.2,84.0
948,2010,84,20,4,24.0,25.4,28.6,76.0
949,2010,84,21,4,25.1,26.0,28.2,83.0
950,2010,84,22,4,24.6,25.6,28.0,82.0
951,2010,84,23,4,25.6,26.4,28.4,85.0
952,2010,84,24,4,26.9,27.6,29.4,87.0
953,2010,84,26,4,24.9,26.0,28.6,80.0
954,2010,84,27,4,25.4,26.4,28.8,82.0
955,2010,84,28,4,24.1,25.0,27.0,84.0
956,2010,84,29,4,24.6,25.8,28.6,79.0
957,2010,84,30,4,24.2,25.6,28.8,76.0
958,2010,0,1,5,26.2,27.0,29.0,85.0
959,2010,0,2,5,25.5,26.2,28.6,83.0
960,2010,0,3,5,24.8,25.6,27.4,86.0
961,2010,0,4,5,21.6,23.8,28.2,68.0
962,2010,0,5,5,24.7,25.4,27.0,87.0
963,2010,0,6,5,24.6,25.6,28.0,82.0
964,2010,0,7,5,25.6,26.4,28.4,85.0
965,2010,0,8,5,25.8,26.8,29.2,82.0
966,2010,0,9,5,25.2,26.0,28.0,85.0
967,2010,0,10,5,25.9,26.6,28.4,86.0
968,2010,0,11,5,25.5,26.4,28.6,83.0
969,2010,0,12,5,25.1,25.6,26.8,90.0
970,2010,0,13,5,24.0,24.8,26.6,86.0
971,2010,0,14,5,25.0,26.0,28.4,82.0
972,2010,0,15,5,24.2,25.6,28.8,76.0
973,2010,0,16,5,23.6,24.4,26.2,85.0
974,2010,0,17,5,24.6,25.6,28.0,82.0
975,2010,0,18,5,25.8,26.6,28.6,85.0
976,2010,0,19,5,26.3,27.9,28.8,86.0
977,2010,0,20,5,26.2,27.0,29.0,85.0
978,2010,0,21,5,26.0,27.0,29.4,82.0
979,2010,0,22,5,27.2,28.0,30.2,84.0
980,2010,0,23,5,26.7,27.6,30.0,83.0
981,2010,0,24,5,26.0,27.0,29.6,81.0
982,2010,0,25,5,26.7,27.6,30.0,83.0
983,2010,0,26,5,25.9,27.2,30.4,77.0
984,2010,0,27,5,26.1,27.2,30.0,80.0
985,2010,0,28,5,25.9,27.2,30.4,77.0
986,2010,0,29,5,25.1,26.4,29.6,77.0
987,2010,0,30,5,25.1,26.4,29.6,77.0
988,2010,0,31,5,25.3,26.4,29.0,81.0
989,2010,12,1,5,25.4,27.0,30.8,73.0
990,2010,12,2,5,25.0,26.6,30.4,73.0
991,2010,12,3,5,24.8,26.6,30.8,71.0
992,2010,12,4,5,23.8,26.0,31.0,66.0
993,2010,12,5,5,24.8,26.4,30.2,73.0
994,2010,12,6,5,25.0,26.8,31.2,70.0
995,2010,12,7,5,25.5,27.0,30.6,74.0
996,2010,12,8,5,25.5,27.4,32.0,69.0
997,2010,12,9,5,24.2,26.4,31.6,65.0
998,2010,12,10,5,26.5,28.2,32.6,70.0
999,2010,12,11,5,25.5,27.0,30.6,74.0
1000,2010,12,12,5,26.0,27.4,30.8,76.0
1001,2010,12,13,5,24.5,26.2,30.2,71.0
1002,2010,12,14,5,24.7,26.6,31.0,69.0
1003,2010,12,15,5,23.4,25.6,30.6,66.0
1004,2010,12,16,5,24.1,25.8,29.8,71.0
1005,2010,12,17,5,24.7,26.6,31.0,69.0
1006,2010,12,18,5,26.0,27.4,31.0,75.0
1007,2010,12,19,5,27.0,28.2,31.4,77.0
1008,2010,12,20,5,25.6,27.0,30.4,76.0
1009,2010,12,21,5,26.0,27.4,31.0,75.0
1010,2010,12,22,5,27.0,28.2,31.4,77.0
1011,2010,12,23,5,27.4,28.6,31.8,77.0
1012,2010,12,24,5,26.0,27.6,31.6,72.0
1013,2010,12,25,5,25.6,27.4,31.8,70.0
1014,2010,12,26,5,26.3,28.0,32.4,70.0
1015,2010,12,27,5,26.4,28.0,32.2,71.0
1016,2010,12,28,5,26.0,27.6,31.6,72.0
1017,2010,12,29,5,25.3,27.0,31.2,71.0
1018,2010,12,30,5,25.0,27.0,31.8,67.0
1019,2010,12,31,5,25.2,27.2,32.0,68.0
1020,2010,24,1,5,25.9,28.2,34.0,63.0
1021,2010,24,2,5,24.9,27.4,33.4,61.0
1022,2010,24,3,5,23.6,26.6,33.6,56.0
1023,2010,24,4,5,25.2,27.6,33.4,62.0
1024,2010,24,5,5,24.8,27.2,33.0,62.0
1025,2010,24,6,5,24.9,27.4,33.4,61.0
1026,2010,24,7,5,27.2,29.2,34.6,65.0
1027,2010,24,8,5,26.5,28.6,34.0,65.0
1028,2010,24,9,5,25.7,28.6,36.0,55.0
1029,2010,24,10,5,27.1,29.0,34.0,67.0
1030,2010,24,11,5,24.6,27.6,34.8,56.0
1031,2010,24,12,5,25.6,27.8,33.2,65.0
1032,2010,24,13,5,24.3,27.0,33.4,59.0
